CUSTOMER#,INVOICE#,INV DATE,SHIP DATE,SHIP-TO NAME,SHIP-TO ADDR1,SHIP-TO ADDR2,SHIP-TO ADDR3,SHIP-TO CITY,SHIP-TO ST,SHIP-TO ZIP,SHIP-TO COUNTRY,PRODUCT#,QTY SHIP,UNIT PRICE,EXTENDED PRICE,UNIT COST,Vendor,DEALER CUST ID,DEALER PROD DESC
PJSDCO,600129,07/07/17,07/07/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,870006,1,$24.50,24.50,$18.99,GCAMER,PJSDCO,"Paste Opaque, OB1 Initial Porcelain 3g GC"
PJSDCO,600129,07/07/17,07/07/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,870010,1,$24.50,24.50,$18.99,GCAMER,PJSDCO,"Paste Opaque, OC1 Initial Porcelain 3g GC"
PJSDCO,600129,07/07/17,07/07/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,870013,1,$24.50,24.50,$18.99,GCAMER,PJSDCO,"Paste Opaque, OC4 Initial Porcelain 3g GC"
PJSDCO,600129,07/07/17,07/07/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,SS416R,1,$16.64,16.64,$12.90,NORTH,PJSDCO,Parkell Accufilm I Red Articulating Paper
PJSDCO,600129,07/07/17,07/07/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,D-926-6,1,$17.51,17.51,$13.57,ADS,PJSDCO,ADS Clearly Debubblizer & Wax Pattern Cleaner Quart
PJSDCO,600129,07/07/17,07/07/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,1502515,2,$1.03,2.06,$0.80,KEYSTO,PJSDCO,Arbor band Drum 3/4 Keystone
PJSDCO,600129,07/07/17,07/07/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,13-171,2,$2.00,4.00,$1.55,PROFES,PJSDCO,"Halstead Mosquito Hemostat 5' Straight, Stainless Steel"
PJSDCO,600902,07/14/17,07/14/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,77307,1,$24.52,24.52,$19.00,DENTS,PJSDCO,Boxing Wax Regular Red 1 LB/PK-1.5 x 0.1 x 11
PJSDCO,612527,11/02/17,11/02/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,16746,1,$5.17,5.17,$4.01,DENTS,PJSDCO,Classic Plastic 10 Degree Posterior 1x8
PJSDCO,575537,11/21/16,11/21/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,2154-0002,1,$61.07,61.07,$47.33,RENFER,PJSDCO,"Waxlectric Heating handle, red, Renfert"
PJSDCO,575537,11/21/16,11/21/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B611,2,$34.84,69.68,$27.00,WAGNWI,PJSDCO,"Red Berry 26mm Coarse finishing wheel, Wagner"
PJSDCO,575537,11/21/16,11/21/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,876425,1,$77.41,77.41,$59.99,GCAMER,PJSDCO,Lustre Paste Neutral
PJSDCO,575537,11/21/16,11/21/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,8510,1,$19.51,19.51,$15.12,HARVEST,PJSDCO,Super Peg II Custom Peg putty 12cc syringe (Pack of 4)
PJSDCO,575537,11/21/16,11/21/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,N021855,1,$66.19,66.19,$51.30,DENTS,PJSDCO,"PolyFlex Duplicating Material 7.5 liters, Dentsply"
PJSDCO,575537,11/21/16,11/21/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,DF-PNK-MED-6PK,1,$43.37,43.37,$33.61,MYERSO,PJSDCO,"Duraflex Cartridges Shade: Pink, Medium 6/pack, CDM"
PJSDCO,578927,12/22/16,12/22/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B638,1,$15.48,15.48,$12.00,WAGNWI,PJSDCO,Wagner Diamond Infused Large Point
PJSDCO,578927,12/22/16,12/22/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B628,1,$15.48,15.48,$12.00,WAGNWI,PJSDCO,GoldenEagle Large Point 18mm x 5.5m
PJSDCO,575532,11/21/16,11/21/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,010331,1,$89.02,89.02,$68.99,GCAMER,PJSDCO,Initial LiSi Press MT-B1 (3gx5)
PJSDCO,664626,02/06/19,02/06/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,16036,19,$9.87,187.53,$7.65,DENTS,PJSDCO,TruExpression Anteriors 1x6
PJSDCO,665013,02/11/19,02/07/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,16036,2,$9.87,19.74,$7.65,DENTS,PJSDCO,TruExpression Anteriors 1x6
PJSDCO,665013,02/11/19,02/07/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,16057,24,$9.87,236.88,$7.65,DENTS,PJSDCO,TruExpression Veraform
PJSDCO,547296,02/29/16,02/29/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,ES-1000,-1,$-48.39,-48.39,$-37.50,SELEAL,PJSDCO,Blazer ES-1000 Micro Torch Black 189-1002-black
PJSDCO,547296,02/29/16,02/29/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,8024-01,-3,$-9.68,-29.04,$-7.50,WHOLPA,PJSDCO,"3D Vertex Like, Black Slotted"
PJSDCO,547296,02/29/16,02/29/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,VMC-A400-3,-1,$-28.64,-28.64,$-22.20,VANIMA,PJSDCO,"Filter Bags for Van-i-Vac, Voyager, Evolution, and Abrasive Vac 3"
PJSDCO,547296,02/29/16,02/29/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,1201730,-1,$-12.77,-12.77,$-9.90,DEDECO,PJSDCO,"Burs, Laboratory Carbide 1/4 Shank"
PJSDCO,547296,02/29/16,02/29/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,98929,-1,$-16.32,-16.32,$-12.65,DENTS,PJSDCO,Dentsply Silicone Spray Release Agent 16oz
PJSDCO,547296,02/29/16,02/29/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,HP0048,-1,$-19.42,-19.42,$-15.05,SHOFU,PJSDCO,Dura-Green Stones Shape WH6 1 dozen
PJSDCO,547296,02/29/16,02/29/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,HP0014,-1,$-19.42,-19.42,$-15.05,SHOFU,PJSDCO,Dura-Green Stones Shape IC1 1 dozen
PJSDCO,547296,02/29/16,02/29/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,8510,-1,$-22.41,-22.41,$-17.37,HARVEST,PJSDCO,Super Peg II Custom Peg putty 12cc syringe (Pack of 4)
PJSDCO,547296,02/29/16,02/29/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,PP/ZIRCON20,-1,$-43.64,-43.64,$-33.82,DEVENT,PJSDCO,Zircon Brite Zirconium Polishing Paste 20g DVA
PJSDCO,547296,02/29/16,02/29/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,1013050-,-1,$-30.37,-30.37,$-23.54,GARRECO,PJSDCO,Tecstone White 50lbs Garreco
PJSDCO,547296,02/29/16,02/29/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,56-2520,-1,$-39.13,-39.13,$-30.33,RENFER,PJSDCO,"Dynex Brilliant 0.25 x 20mm 10pcs, Renfert"
PJSDCO,547296,02/29/16,02/29/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,14823,-1,$-18.77,-18.77,$-14.55,SSWHITE,PJSDCO,SS White Burs HP 10pk #1
PJSDCO,599957,07/06/17,07/06/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,512511,1,$45.29,45.29,$35.10,AMANN,PJSDCO,Amann Giroform Magnets (100pcs) 20x6mm
PJSDCO,590941,04/14/17,04/14/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,16716,728,$5.17,3763.76,$4.01,DENTS,PJSDCO,Classic Plastic Anteriors 1x6
PJSDCO,590941,04/14/17,04/14/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,16746,104,$5.17,537.68,$4.01,DENTS,PJSDCO,Classic Plastic 10 Degree Posterior 1x8
PJSDCO,550446,03/28/16,03/28/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B622-3,1,$18.06,18.06,$14.00,WAGNWI,PJSDCO,"Diamond Infused Coarse Wheel Light Blue-17mm x 3.0mm, Wagner"
PJSDCO,550446,03/28/16,03/28/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B632-3,1,$18.06,18.06,$14.00,WAGNWI,PJSDCO,"Diamond Infused Medium Wheel Pink-17mm x 3.0mm, Wagner"
PJSDCO,550446,03/28/16,03/28/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B642-3,1,$18.06,18.06,$14.00,WAGNWI,PJSDCO,"Diamond Infused Fine Wheel Grey-17mm x 3.0mm, Wagner"
PJSDCO,550446,03/28/16,03/28/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,#1-TRAYS,1,$3.28,3.28,$2.30,KENDAL,PJSDCO,Quala Impression Trays Bag #1 Perforated Large Upper Dozen
PJSDCO,550446,03/28/16,03/28/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,#2-TRAYS,1,$3.28,3.28,$2.30,KENDAL,PJSDCO,Quala Impression Trays Bag #2 Perforated Large Lower Dozen
PJSDCO,550446,03/28/16,03/28/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,#5-TRAY,1,$3.28,3.28,$2.30,KENDAL,PJSDCO,Quala Impression Trays Bag #5 Perforated Small Upper Dozen
PJSDCO,550446,03/28/16,03/28/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,#6-TRAYS,1,$3.28,3.28,$2.30,KENDAL,PJSDCO,Quala Impression Trays Bag #6 Perforated Small Lower Dozen
PJSDCO,551329,04/05/16,04/05/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B638,1,$15.48,15.48,$12.00,WAGNWI,PJSDCO,Wagner Diamond Infused Large Point
PJSDCO,650759,10/08/18,10/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,MS-0200,1,$25.16,25.16,$19.50,MYERSO,PJSDCO,Thermoplastic Model Separator
PJSDCO,664453,02/06/19,02/06/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,1013050-,2,$33.55,67.10,$26.00,GARRECO,PJSDCO,Tecstone White 50lbs Garreco
PJSDCO,664453,02/06/19,02/06/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,31307,2,$76.26,152.52,$59.10,WHIPMI,PJSDCO,"LeanRock, Ivory 55lbs Type 4 Die Stone, Whipmix"
PJSDCO,664453,02/06/19,02/06/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,PP/ZIRCON20,3,$43.64,130.92,$33.82,DEVENT,PJSDCO,Zircon Brite Zirconium Polishing Paste 20g DVA
PJSDCO,664453,02/06/19,02/06/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B613,2,$34.84,69.68,$27.00,WAGNWI,PJSDCO,UltraBerry 26mm Knife Edge Coarse P
PJSDCO,664453,02/06/19,02/06/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,52819,1,$16.84,16.84,$13.05,KENDAL,PJSDCO,Lavender Large Nitrile Gloves box of 250 Kimberly Clark
PJSDCO,664453,02/06/19,02/06/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,D-926-6,1,$17.51,17.51,$13.57,ADS,PJSDCO,ADS Clearly Debubblizer & Wax Pattern Cleaner Quart
PJSDCO,664453,02/06/19,02/06/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,Q-8006,1,$20.67,20.67,$16.02,KENDAL,PJSDCO,Yellow Mixing Tips 48 bag Quala
PJSDCO,664453,02/06/19,02/06/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,VMC-A400-5,1,$40.26,40.26,$31.20,VANIMA,PJSDCO,"Filter Bags for Van-i-Vac, Voyager, Evolution, and Abrasive Vac 5"
PJSDCO,664453,02/06/19,02/06/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,HG18,1,$110.33,110.33,$85.51,SHOFU,PJSDCO,Dura-Green Stones Shape
PJSDCO,664453,02/06/19,02/06/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,876400,2,$15.47,30.94,$11.99,GCAMER,PJSDCO,GC Initial IQ Refresh Liquid 8ml
PJSDCO,664453,02/06/19,02/06/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,P359403,1,$2.83,2.83,$2.19,KENDAL,PJSDCO,"Vinyl Exam Glove,Non-Powdered,"
PJSDCO,664453,02/06/19,02/06/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B631,3,$30.97,92.91,$24.00,WAGNWI,PJSDCO,"Diamond Infused Medium Knife Edge Pink 26mm, Wagner"
PJSDCO,664453,02/06/19,02/06/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,14832,1,$21.39,21.39,$16.58,SSWHITE,PJSDCO,SS White Burs HP 10pk #4
PJSDCO,664453,02/06/19,02/06/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,Q9015,6,$7.78,46.68,$6.03,KENDAL,PJSDCO,Quala retainer boxes pack of 12
PJSDCO,664453,02/06/19,02/06/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,1715-0004,1,$37.29,37.29,$28.90,RENFER,PJSDCO,"Genius brush, size 4 Renfert"
PJSDCO,664453,02/06/19,02/06/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,010329,3,$89.02,267.06,$68.99,GCAMER,PJSDCO,Initial LiSi Press MT-A2 (3gx5)
PJSDCO,664453,02/06/19,02/06/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,010331,2,$89.02,178.04,$68.99,GCAMER,PJSDCO,Initial LiSi Press MT-B1 (3gx5)
PJSDCO,664453,02/06/19,02/06/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,DF-PNK-MED-6PK,2,$43.37,86.74,$33.61,MYERSO,PJSDCO,"Duraflex Cartridges Shade: Pink, Medium 6/pack, CDM"
PJSDCO,664453,02/06/19,02/06/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,1725-0006,1,$66.89,66.89,$51.84,RENFER,PJSDCO,"Style Size 6 slim Brush (1 pcs), Renfert"
PJSDCO,664830,02/07/19,02/06/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,10505-,1,$160.22,160.22,$124.17,HARVEST,PJSDCO,"1 C & B Pre-Packed Box w Foam, Black/Clear, 1000/pk. Harvest"
PJSDCO,664919,02/08/19,02/08/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,876425,3,$79.99,239.97,$61.99,GCAMER,PJSDCO,Lustre Paste Neutral
PJSDCO,665490,02/13/19,02/13/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,77307,1,$25.61,25.61,$19.85,DENTS,PJSDCO,Boxing Wax Regular Red 1 LB/PK-1.5 x 0.1 x 11
PJSDCO,667704,03/01/19,03/01/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,56888,1,$171.96,171.96,$133.27,MMM,PJSDCO,Relyx Resin Ultimate Cement
PJSDCO,670033,03/18/19,03/18/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,010330,1,$89.02,89.02,$68.99,GCAMER,PJSDCO,Initial LiSi Press MT-A3 (3gx5)
PJSDCO,648475,09/18/18,09/18/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,8024-01,3,$11.61,34.83,$9.00,WHOLPA,PJSDCO,"3D Vertex Like, Black Slotted"
PJSDCO,600589,07/12/17,07/06/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,20011577,1,$44.46,44.46,$34.46,WHIPMI,PJSDCO,"Denar Mark 300 Series, 20 pack mounting plates, Whipmix"
PJSDCO,553391,04/22/16,04/22/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,876407,1,$33.53,33.53,$25.99,GCAMER,PJSDCO,Lustre Paste NF Enamel Effect
PJSDCO,553391,04/22/16,04/22/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,876401,1,$33.53,33.53,$25.99,GCAMER,PJSDCO,Lustre Paste NF Enamel Effect
PJSDCO,553391,04/22/16,04/22/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,876220,1,$15.47,15.47,$11.99,GCAMER,PJSDCO,"GC Initial IQ Diluting Liquid, 8ml"
PJSDCO,553388,04/22/16,04/22/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,305-105,1,$8.32,8.32,$6.45,MATECH,PJSDCO,Kromatica Impression Normal Set
PJSDCO,553388,04/22/16,04/22/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,100030,5,$8.67,43.35,$6.72,CERAMCO,PJSDCO,"Vertex Adhesive 20gm,Super Thin, Dentsply"
PJSDCO,553388,04/22/16,04/22/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,0CP04-128,1,$19.84,19.84,$15.38,KENDAL,PJSDCO,Opticide 3 Disinfectant Gallon/Pour Bottle
PJSDCO,553388,04/22/16,04/22/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,98929,1,$16.32,16.32,$12.65,DENTS,PJSDCO,Dentsply Silicone Spray Release Agent 16oz
PJSDCO,553388,04/22/16,04/22/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,DF-PNK-MED-6PK,1,$43.37,43.37,$33.61,MYERSO,PJSDCO,"Duraflex Cartridges Shade: Pink, Medium 6/pack, CDM"
PJSDCO,553388,04/22/16,04/22/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,9074,1,$16.45,16.45,$12.75,DEDECO,PJSDCO,"Burs, Laboratory Carbide 1/4 Shank (D-1/2) #9074"
PJSDCO,553388,04/22/16,04/22/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,VMC-A400-3,1,$28.64,28.64,$22.20,VANIMA,PJSDCO,"Filter Bags for Van-i-Vac, Voyager, Evolution, and Abrasive Vac 3"
PJSDCO,553388,04/22/16,04/22/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,MS-0202,1,$5.15,5.15,$3.99,MYERSO,PJSDCO,"TMS Swabs 10/pk, CDM"
PJSDCO,553388,04/22/16,04/22/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,SS416R,1,$15.42,15.42,$11.95,NORTH,PJSDCO,Parkell Accufilm I Red Articulating Paper
PJSDCO,553388,04/22/16,04/22/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,9596980,1,$16.00,16.00,$12.40,KEYSTO,PJSDCO,Soft E.V.A. .040 with Paper (25) Dental Resources Proform
PJSDCO,554676,05/05/16,05/05/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,876220,2,$15.47,30.94,$11.99,GCAMER,PJSDCO,"GC Initial IQ Diluting Liquid, 8ml"
PJSDCO,553586,04/26/16,04/26/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,8024-01,4,$11.61,46.44,$9.00,WHOLPA,PJSDCO,"3D Vertex Like, Black Slotted"
PJSDCO,578415,12/19/16,12/19/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,140,1,$10.32,10.32,$8.00,WONDER,PJSDCO,Wondergel 3cc syringe
PJSDCO,578415,12/19/16,12/19/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,08256,1,$56.19,56.19,$43.55,WHIPMI,PJSDCO,Mainstay Dowel pins
PJSDCO,615384,11/30/17,11/30/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B631,2,$30.97,61.94,$24.00,WAGNWI,PJSDCO,"Diamond Infused Medium Knife Edge Pink 26mm, Wagner"
PJSDCO,615384,11/30/17,11/30/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,N021855,2,$68.19,136.38,$52.85,DENTS,PJSDCO,"PolyFlex Duplicating Material 7.5 liters, Dentsply"
PJSDCO,615384,11/30/17,11/30/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,1670088,2,$15.35,30.70,$11.90,KEYSTO,PJSDCO,Black Chung King Geza Bristle Brush star mounted 12 121HP Keyston
PJSDCO,615384,11/30/17,11/30/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,9604,3,$90.32,270.96,$70.00,DEDECO,PJSDCO,"CVD-Diamond Milling Bur Roland 1.0MM 1/UNIT, Dedeco"
PJSDCO,615384,11/30/17,11/30/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,9605-,2,$90.32,180.64,$70.00,DEDECO,PJSDCO,"CVD-Diamond Milling Bur Roland 2.0MM 1/UNIT, Dedeco"
PJSDCO,615384,11/30/17,11/30/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,0CP04-128,1,$19.84,19.84,$15.38,KENDAL,PJSDCO,Opticide 3 Disinfectant Gallon/Pour Bottle
PJSDCO,615384,11/30/17,11/30/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,13-1100,2,$8.30,16.60,$6.43,METREX,PJSDCO,Caviwipes Disinfecting Toweletts Can/160 Metrex
PJSDCO,616019,12/06/17,11/30/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,10505-,1,$154.80,154.80,$119.97,HARVEST,PJSDCO,"1 C & B Pre-Packed Box w Foam, Black/Clear, 1000/pk. Harvest"
PJSDCO,616392,12/11/17,12/11/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,2141-0110,1,$33.43,33.43,$25.91,RENFER,PJSDCO,"Waxlectric tip, blade, lance Renfert"
PJSDCO,013999,05/25/18,05/25/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,500-150,-1,$-179.98,-179.98,$-139.49,BLUE,PJSDCO,Crosspin Refill Long (22mm pins and Long sleeves) Blue Dolphin
